pts,elo_i,win_equiv,game_result
117,1352.7083,25.392067,L
127,1572.3872,48.838898,W
101,1689.5818,59.584015,W
89,1577.5272,48.258793,L
123,1630.8069,54.190414,W
117,1492.4895,39.616356,L
92,1360.3904,26.539507,L
94,1532.0654,44.180553,W
97,1240.3586,16.937941,L
104,1758.6194,64.566048,W
127,1632.6304,55.324783,W
91,1578.7189,47.517986,L
109,1510.142,42.688026,W
101,1408.2679,30.360182,L
99,1406.6433,30.504168,L
109,1640.8304,55.428719,W
108,1585.5612,50.884811,W
94,1501.4624,39.404503,L
66,1550.7362,43.858788,L
99,1487.3744,41.492786,W
81,1502.2993,38.412109,L
93,1343.5775,27.326788,W
118,1321.8816,24.175755,W
114,1395.8911,28.99345,L
97,1346.3125,24.778481,L
119,1458.3002,37.033367,W
89,1558.061,48.344395,W
77,1549.322,44.191654,L
76,1599.1843,48.176491,L
94,1507.7554,44.317684,W
87,1519.1588,41.059925,L
107,1633.4348,55.631676,W
97,1367.5236,26.231207,L
103,1332.6288,25.224318,W
132,1346.3766,27.065588,W
102,1400.7214,28.729223,L
92,1339.4891,24.53437,L
93,1533.4395,44.468876,W
77,1240.047,16.31609,L
97,1478.3533,39.371315,W
93,1489.8616,40.583019,W
85,1594.0688,49.456467,L
101,1557.228,45.351833,L
108,1533.5459,45.49398,W
93,1465.1235,36.481327,L
104,1534.1938,44.813065,W
81,1646.7523,53.921677,L
96,1694.1146,60.906036,W
115,1758.931,64.83374,W
106,1648.9651,55.279629,L
92,1645.6226,52.80299,L
111,1572.9944,50.942223,W
94,1536.2063,41.722286,L
103,1230.8779,18.143578,W
85,1385.1439,28.15196,L
118,1503.6285,41.986408,W
85,1336.7223,23.572363,L
108,1355.6494,27.251116,W
95,1530.3552,42.84201,L
104,1630.5837,54.833191,W
104,1710.2832,60.993542,W
94,1364.7151,26.964275,L
109,1544.7014,46.897072,W
95,1487.8392,37.840015,L
86,1565.7267,46.710094,L
99,1573.8372,49.14119,W
105,1534.755,46.61417,W
78,1459.8037,34.201546,L
87,1382.3829,28.234732,L
109,1546.0725,46.031948,W
92,1344.5029,24.948168,L
95,1584.8485,49.767254,W
107,1557.8494,47.42548,W
97,1559.6683,46.179012,L
130,1363.6221,28.259367,W
98,1341.4033,23.737795,L
87,1399.2511,29.997362,L
90,1599.7656,51.308426,W
92,1377.1841,27.259935,L
110,1572.1847,49.226624,W
99,1487.5223,36.643585,L
127,1520.6295,45.567593,W
87,1556.9171,46.8526,W
84,1257.1405,17.976522,L
90,1499.0819,39.77029,L
98,1640.3094,55.548832,W
115,1512.4628,42.692234,W
109,1376.3097,27.518236,L
116,1645.1324,55.554821,W
91,1366.7113,26.973125,L
102,1539.5137,43.349277,L
109,1472.8723,39.306961,W
108,1359.0164,27.054207,W
99,1325.6604,23.09606,L
116,1762.7637,64.154701,L
118,1618.8513,53.723591,W
86,1711.3762,60.371037,L
87,1587.9481,50.535892,W
110,1509.9437,44.128674,W
93,1753.1244,62.457268,L
91,1461.3689,37.454109,W
85,1363.7177,26.255728,L
89,1377.4441,27.761143,L
100,1648.0608,56.030582,W
100,1559.2355,48.235138,W
87,1486.9078,37.893135,L
94,1320.0844,22.659336,L
100,1519.199,43.233757,W
106,1525.4781,44.082584,W
89,1254.8221,17.477316,L
101,1395.5332,29.679596,L
107,1491.3306,40.113262,W
85,1648.1261,53.874546,L
95,1564.8223,49.256874,W
106,1437.6416,35.697792,W
94,1603.4835,49.862488,L
80,1582.5627,48.531132,L
88,1552.6954,46.88802,W
76,1551.2714,43.968632,L
96,1595.6603,52.482109,W
107,1364.5924,28.672277,W
97,1628.4906,52.072235,L
90,1452.2251,34.577156,L
122,1524.3734,44.37244,W
97,1582.8633,49.751465,W
91,1572.7616,47.733311,L
125,1392.2614,31.76005,W
115,1546.783,43.363338,L
89,1327.5813,23.24176,L
99,1366.806,27.801151,W
93,1469.1686,38.092983,W
88,1532.9419,43.488834,L
118,1369.5735,27.189009,L
121,1581.7145,49.496193,W
109,1532.5,44.316093,W
104,1381.7864,28.458948,L
114,1611.2966,52.712055,W
105,1615.5239,51.840137,L
109,1355.918,27.538269,W
101,1588.9,48.465477,L
108,1372.1643,28.602575,W
104,1575.678,47.626335,L
107,1314.9099,22.465189,L
109,1585.2441,49.728817,W
104,1473.3817,38.536568,W
94,1247.8003,17.047588,L
102,1494.6024,40.838791,W
94,1525.6127,42.639423,L
101,1630.0851,54.601192,W
95,1730.1262,61.862129,L
88,1321.7974,23.006392,L
104,1559.5802,47.172344,W
89,1531.4077,43.360367,L
93,1653.3406,56.556435,W
91,1587.7904,50.024174,W
82,1413.4316,31.488857,L
94,1526.8132,42.690098,L
98,1372.59,28.523445,W
83,1475.2972,39.513626,W
67,1366.0438,25.940929,L
100,1659.1641,55.420284,L
105,1566.7869,48.896645,W
101,1379.5466,29.357315,W
95,1535.2805,43.393341,L
110,1608.9138,51.949387,W
106,1352.4601,25.839348,L
105,1722.3923,62.036495,W
95,1501.5204,40.602825,L
110,1441.318,35.650169,W
102,1381.0554,27.615299,L
99,1703.6641,60.56736,W
98,1479.5443,38.2841,L
91,1312.5898,23.637766,W
88,1567.8345,46.31398,L
93,1241.6377,16.747597,L
102,1525.5842,43.816952,W
104,1562.3507,47.910934,W
102,1587.5642,49.002487,L
89,1319.0269,21.85441,L
101,1369.7876,28.846165,W
98,1579.2904,49.037807,W
92,1326.4208,23.517553,L
120,1525.8997,43.80891,W
110,1410.7036,31.095003,L
101,1590.5184,50.764107,W
96,1706.0806,59.958824,L
110,1637.819,55.908264,W
92,1518.6947,41.153282,L
97,1380.2246,29.023415,W
91,1383.6063,28.347616,L
95,1499.2708,39.404926,L
115,1488.881,40.71167,W
106,1569.576,48.334564,W
95,1451.7633,35.221401,L
87,1580.3389,48.375523,L
95,1575.0304,49.091904,W
87,1534.7397,42.419083,L
101,1529.9545,45.704292,W
102,1646.6605,55.741085,W
93,1519.1786,42.323345,L
94,1388.9275,28.652773,L
99,1477.1278,39.052105,W
108,1724.642,63.210659,W
88,1610.0344,50.423042,L
127,1617.9067,53.404194,W
112,1370.6101,26.942484,L
110,1406.7258,30.607931,L
112,1500.3085,41.230534,W
111,1597.9635,51.94199,W
103,1580.689,47.821003,L
111,1548.103,45.231232,L
115,1529.8774,44.285015,W
107,1625.1301,53.529663,W
102,1378.3746,28.22266,L
104,1581.2255,48.440006,L
109,1504.5186,41.829346,W
99,1698.6355,60.105217,W
90,1447.599,35.038624,L
93,1515.6775,43.161057,W
89,1484.4734,38.215675,L
93,1651.9951,54.944504,L
100,1487.8433,40.504177,W
109,1574.1438,48.649879,W
92,1325.0222,23.285965,L
112,1385.4563,28.718779,L
125,1573.7404,48.657257,W
99,1650.1616,54.572994,L
103,1305.2081,22.907089,W
126,1740.1527,63.610935,W
118,1516.5912,41.848686,L
116,1381.5819,27.957989,L
118,1351.3395,26.507305,W
96,1594.5237,47.731041,L
104,1237.2675,18.642786,W
95,1363.3867,27.496393,W
88,1377.0566,27.661547,L
90,1534.4415,43.06778,L
100,1401.7793,31.760292,W
71,1554.0035,43.321671,L
94,1505.255,44.243626,W
110,1543.5389,46.222427,W
91,1322.3158,22.47761,L
120,1476.4725,39.292873,W
109,1358.6656,25.570749,L
110,1510.9647,41.144436,L
133,1637.517,55.179531,W
106,1568.694,48.187725,W
102,1534.0444,43.867977,L
108,1609.9585,52.286472,W
100,1498.3302,40.132473,L
95,1700.4144,60.403427,W
89,1626.4481,53.181824,L
89,1374.2557,28.534718,W
85,1263.9789,18.197937,L
99,1511.1492,41.004955,L
119,1576.8502,49.461124,W
80,1525.2141,42.761002,L
96,1641.5082,55.43922,W
92,1382.2736,28.134897,L
97,1317.8528,23.42967,W
110,1576.9231,48.275749,L
113,1574.7793,48.820934,W
89,1613.5031,52.990753,W
84,1523.6783,42.396484,L
116,1572.2952,50.420856,W
92,1522.7867,40.740173,L
93,1348.3649,25.415075,L
124,1745.5947,63.737038,W
92,1503.1045,39.71101,L
116,1504.4342,42.438213,W
108,1376.1293,29.144257,W
104,1644.0475,54.192986,L
93,1486.7733,38.070179,L
103,1553.1161,47.424294,W
106,1578.5411,50.189968,W
92,1494.7856,38.703987,L
126,1646.8666,56.461754,W
105,1445.8201,33.889225,L
85,1622.8008,52.065945,L
101,1573.1613,49.444572,W
100,1371.1034,27.21693,L
105,1567.8123,48.215832,W
99,1413.4341,31.498985,L
122,1704.0618,60.616703,W
106,1369.34,27.308287,L
110,1519.8557,42.971916,W
113,1584.8949,49.595169,W
107,1323.9971,23.31546,L
112,1594.5017,50.895351,W
93,1434.5759,33.403015,L
80,1516.3755,41.392578,L
104,1572.5717,49.184784,W
112,1620.8059,53.061184,W
109,1312.7386,22.41633,L
119,1611.2319,53.290161,W
90,1586.2306,48.312996,L
81,1516.7738,41.143372,L
84,1322.6614,24.38409,W
127,1584.7301,50.766594,W
101,1386.7146,27.882643,L
87,1380.343,28.163404,L
100,1530.4432,44.276058,W
92,1257.8916,18.030716,L
111,1747.3265,63.904686,W
104,1475.0787,39.006344,W
100,1481.1458,37.768707,L
104,1366.344,25.973507,L
128,1346.6331,26.64448,W
90,1367.3251,27.034554,L
117,1658.1107,56.725945,W
79,1410.8057,30.940025,L
102,1564.8107,48.001095,W
105,1484.0361,40.494972,W
96,1500.5802,39.251053,L
111,1706.6902,60.010025,L
114,1521.8706,43.749031,W
116,1633.4622,55.248375,W
108,1597.9886,49.637959,L
127,1599.291,51.034473,W
122,1364.3805,26.904013,L
83,1699.2568,58.469193,L
98,1506.7999,43.311714,W
99,1749.6422,63.951706,W
92,1352.819,25.914318,L
100,1335.0111,24.265673,L
108,1621.5405,53.190662,W
114,1405.1553,30.743954,L
122,1623.9346,53.479992,W
87,1373.4561,26.971113,L
104,1573.528,49.299618,W
87,1255.5759,17.854891,L
97,1661.0553,56.944736,W
86,1429.7866,32.548573,L
96,1582.1472,50.034081,W
91,1472.1884,37.339836,L
102,1592.181,50.599213,W
96,1360.1581,26.393259,L
102,1490.7649,39.997814,W
74,1376.4307,26.614941,L
102,1534.3556,45.998665,W
90,1362.9709,26.599985,L
101,1525.1189,43.656231,W
116,1486.3739,38.547348,L
122,1622.8932,53.830521,W
92,1498.2424,39.399414,L
102,1596.2987,51.628769,W
100,1529.304,44.472664,W
94,1600.7006,50.347313,L
85,1750.2944,63.096161,L
92,1550.9492,47.201237,W
112,1504.4241,42.072872,W
98,1312.004,21.685238,L
113,1253.1244,20.085857,W
93,1357.4218,23.73023,L
113,1586.6573,49.880322,W
105,1403.1638,30.50626,L
85,1363.6959,26.722372,L
107,1644.7935,55.496067,W
83,1359.837,26.509613,L
86,1590.6177,50.148403,W
118,1625.926,54.048767,W
106,1570.4611,47.388065,L
107,1513.2876,41.349159,L
110,1352.1667,26.544283,W
94,1680.9379,58.16972,L
96,1663.5068,57.253056,W
102,1333.6584,23.908525,L
108,1583.2881,49.711483,W
114,1421.3162,34.651432,W
101,1493.5012,37.829731,L
95,1606.7505,51.462372,L
97,1738.6111,63.222301,W
107,1487.7906,39.591557,W
101,1283.0525,19.943861,L
125,1629.6196,54.248215,W
112,1303.1405,21.325598,L
135,1468.0707,37.601196,W
131,1359.6744,26.369675,L
99,1327.4937,24.315731,W
98,1593.7618,49.674782,L
83,1528.4154,44.162926,W
78,1536.2427,43.966545,L
132,1647.4856,56.787464,W
108,1479.6475,37.061024,L
107,1400.7428,31.369495,W
96,1442.0437,33.758102,L
109,1677.4628,58.268768,W
107,1472.7737,37.710217,L
84,1591.7639,49.783588,L
86,1562.6326,47.575073,W
113,1666.9819,57.48431,W
87,1361.0038,26.481194,L
88,1564.4567,47.560429,W
81,1329.5554,23.762737,L
96,1506.386,42.141098,W
88,1358.6908,25.821135,L
91,1588.1113,46.785789,L
111,1489.6249,42.687183,W
87,1281.2183,19.868124,L
96,1634.0498,54.340389,W
104,1359.0684,26.132645,L
115,1661.7434,57.187691,W
97,1358.3811,26.196798,L
108,1531.3877,44.290741,W
102,1298.7103,21.070702,L
110,1631.9304,54.346764,W
98,1587.3911,50.222641,W
83,1470.5809,37.068649,L
102,1533.2704,45.562588,W
87,1433.2864,32.398636,L
113,1327.8702,25.622536,W
90,1471.6272,35.525913,L
97,1605.0518,51.62822,W
87,1334.2307,24.167801,L
105,1357.1642,25.958843,L
110,1566.1418,48.020187,W
82,1465.3896,36.534271,L
111,1669.6046,57.928268,W
99,1351.1383,25.426514,L
105,1587.0248,50.112381,W
122,1558.5854,47.30653,W
103,1409.5001,30.868095,L
98,1355.2723,25.985846,L
106,1546.7346,45.802509,W
87,1346.7605,24.689329,L
101,1354.5686,26.8927,W
112,1332.5376,23.975908,L
119,1519.1508,42.918064,W
108,1534.4965,44.891663,W
95,1460.3146,35.936878,L
95,1566.2852,48.499207,W
87,1666.2432,56.376606,L
85,1295.541,20.596867,L
103,1606.7449,52.20895,W
102,1635.0997,54.943043,W
95,1465.463,36.405346,L
104,1592.509,50.284302,W
102,1280.2363,19.820452,L
100,1740.3098,63.416042,W
95,1419.8221,32.135788,L
102,1678.6093,58.955864,W
96,1589.0784,49.073753,L
110,1570.6486,48.882141,W
94,1348.9397,24.862816,L
112,1591.4026,50.365681,W
99,1362.8486,26.657974,L
128,1330.3323,29.936846,W
94,1635.0317,48.000252,L
112,1450.5577,34.341343,L
124,1352.6575,27.018188,W
116,1513.9385,42.332325,W
108,1279.6169,19.680462,L
108,1521.3561,41.494888,L
125,1641.4924,56.187637,W
118,1612.7039,52.576954,W
88,1352.9548,25.641762,L
109,1674.6797,58.311058,W
95,1338.4805,24.300838,L
104,1742.9347,63.636078,W
93,1563.6603,46.998459,L
91,1417.1973,31.686026,L
104,1540.2697,45.359886,W
94,1404.4253,30.69046,L
98,1575.363,48.682121,W
119,1593.1284,51.068291,W
111,1657.1653,55.657761,L
89,1679.0996,56.882813,L
96,1549.0521,47.478455,W
106,1459.0703,35.91296,L
120,1581.0454,49.55257,W
109,1579.1469,49.255867,W
98,1439.0112,33.963406,L
114,1340.4414,25.468313,W
100,1289.582,20.066076,L
119,1560.6556,47.489475,W
93,1360.3047,26.218706,L
121,1364.204,26.827177,L
124,1686.6422,59.130466,W
123,1655.0731,55.682659,L
125,1515.7632,42.913658,W
100,1349.153,24.845419,L
108,1454.3098,36.835415,W
84,1412.6879,30.188021,L
94,1394.9113,31.429947,W
112,1649.2501,55.865631,W
89,1334.0605,24.1021,L
97,1649.5223,55.800331,W
87,1331.7837,23.990068,L
101,1355.5125,25.946844,L
113,1745.9393,63.852989,W
94,1565.3401,46.582329,L
99,1402.6196,31.553226,W
97,1454.5414,35.484291,L
104,1507.7754,41.95499,W
88,1616.5057,53.807644,W
76,1544.7791,44.020714,L
84,1277.7922,19.142004,L
108,1593.9465,51.068867,W
114,1282.7975,19.794329,L
152,1585.8059,49.905102,W
99,1347.226,25.216387,L
106,1688.7065,59.366978,W
97,1410.1099,31.072374,L
109,1565.4479,47.858437,W
92,1601.0436,50.344063,L
100,1556.6078,47.333359,W
94,1411.3519,31.476076,L
99,1748.9265,63.909115,W
106,1450.1537,35.161148,L
113,1570.4528,48.319664,W
131,1362.1396,27.798178,W
121,1463.2177,35.756992,L
107,1521.314,43.733429,W
94,1512.1631,41.132721,L
93,1577.1687,47.254276,L
101,1340.2451,26.104872,W
84,1629.3779,52.729378,L
110,1662.8118,57.878071,W
97,1270.6893,18.84519,L
108,1397.4893,30.576988,W
106,1435.3048,34.48008,W
105,1601.0494,50.568138,L
100,1279.2771,19.673708,L
122,1651.527,56.008743,W
80,1452.799,35.446037,L
93,1650.8107,56.074764,W
102,1531.9069,43.333858,L
108,1674.1031,58.446991,W
92,1563.9222,47.094631,L
93,1595.9854,50.798847,W
85,1447.0128,34.808323,L
92,1749.7036,64.155907,W
94,1569.061,48.908947,W
87,1529.1545,42.650803,L
102,1352.5253,25.655216,L
106,1410.5748,31.796534,W
104,1691.5183,59.420212,W
96,1277.704,19.625134,L
92,1406.4967,31.480461,W
88,1401.464,30.173618,L
110,1589.3263,50.803699,W
100,1653.1001,55.180927,L
76,1582.8533,49.344036,W
74,1330.4954,23.914026,L
114,1563.1501,47.738815,W
108,1344.4142,24.795008,L
116,1372.5583,27.40251,L
147,1618.0865,53.134842,W
89,1440.3689,32.852772,L
115,1593.7291,51.922447,W
102,1579.4122,50.244144,W
93,1573.5936,46.959984,L
102,1567.8884,48.988567,W
97,1653.8274,54.945126,L
107,1368.3352,26.952837,L
123,1504.3225,41.640015,W
71,1561.5929,46.475468,L
77,1525.3307,43.962963,W
90,1266.7146,18.236597,L
100,1424.3401,33.691406,W
98,1443.5752,36.406181,W
84,1397.3417,28.677252,L
86,1449.7822,35.022747,L
106,1644.0626,55.559711,W
119,1598.3147,51.312023,W
114,1622.3097,52.634701,L
79,1349.3021,25.526871,L
104,1753.1412,64.257484,W
121,1413.798,34.066772,W
101,1609.7579,49.695965,L
89,1354.2637,24.513058,L
102,1339.6759,26.396725,W
92,1329.6189,23.844664,L
99,1692.1537,59.487202,W
112,1410.619,30.873856,L
116,1518.8033,43.292862,W
93,1598.3638,51.27969,W
87,1583.7297,48.857441,L
88,1524.9386,42.338951,L
98,1459.0784,37.35231,W
133,1603.1912,51.543381,W
131,1363.4985,26.704643,L
95,1603.5201,50.905792,L
98,1580.2009,49.403809,W
106,1432.6299,34.325848,W
100,1277.0686,19.153242,L
99,1531.3534,44.475842,W
89,1258.4248,17.882107,L
115,1445.6654,36.552288,W
99,1560.2809,45.430275,L
96,1587.2362,48.981781,L
99,1617.1042,53.316143,W
109,1680.6793,58.946953,W
93,1381.8385,28.12085,L
102,1509.1592,42.896202,W
85,1357.4596,25.310963,L
97,1592.725,49.61237,L
110,1648.1794,56.135952,W
96,1336.48,24.302164,L
106,1545.4579,45.679359,W
98,1436.3197,35.505619,W
83,1347.8773,24.281223,L
109,1404.4838,31.951546,W
104,1641.5149,53.927547,L
95,1555.5702,47.066582,W
86,1328.818,23.350254,L
86,1599.3967,51.359398,W
84,1686.5371,58.554398,L
99,1630.6459,52.941486,L
113,1586.4021,50.644489,W
108,1561.3195,47.249485,W
95,1270.839,19.019571,L
128,1360.8114,28.460772,W
110,1521.1472,40.930305,L
99,1450.3607,36.04982,W
82,1323.0687,22.902212,L
101,1375.9807,31.077099,W
86,1584.3243,46.28891,L
79,1345.4716,24.207052,L
93,1253.505,18.791367,W
92,1460.4884,36.011013,L
105,1754.566,64.626694,W
104,1515.8264,41.549454,L
122,1580.1337,49.738853,W
92,1692.9546,60.38485,W
83,1624.2068,52.269474,L
87,1438.8595,33.081352,L
113,1654.5023,57.23304,W
74,1468.1906,34.881889,L
103,1536.2732,46.948704,W
93,1508.2957,39.827019,L
99,1334.0757,25.763346,W
101,1578.9023,49.535961,W
89,1547.8622,44.980469,L
86,1332.9874,24.072594,L
94,1596.7555,50.797218,W
107,1563.1034,47.462345,W
96,1317.795,22.727018,L
122,1455.6344,38.149441,W
106,1666.7556,55.410294,L
87,1560.171,48.65485,W
74,1553.7605,44.554874,L
110,1333.8363,23.584492,L
118,1265.9891,19.393509,W
91,1587.6644,51.218563,W
75,1703.8336,59.149189,L
106,1681.9314,58.613041,W
97,1269.0551,18.968412,L
105,1406.5446,32.232403,W
98,1604.0024,50.21019,L
96,1415.3528,31.314056,L
132,1605.8783,52.168823,W
102,1613.3278,53.067711,W
97,1759.7955,64.039436,L
97,1620.2925,53.206848,W
96,1426.6062,32.802013,L
106,1444.2927,35.413902,W
83,1274.0239,19.003992,L
111,1541.1241,46.359409,W
90,1379.5658,27.2078,L
101,1491.8718,39.184772,L
109,1688.9285,59.662674,W
101,1455.2589,35.000278,L
112,1585.6404,50.515297,W
87,1315.7158,22.311703,L
103,1646.5519,55.865078,W
84,1475.8381,37.737377,L
94,1592.384,50.602749,W
73,1598.2982,48.596291,L
94,1621.6086,55.136879,W
97,1751.5146,64.080093,W
90,1331.4447,24.023294,L
110,1449.4701,36.208099,W
103,1325.8015,22.928541,L
103,1350.4995,23.971691,L
121,1366.2458,29.119947,W
97,1576.8993,48.832584,W
94,1423.8362,32.625233,L
103,1502.3928,40.509975,L
108,1537.0322,44.97168,W
105,1268.37,18.77873,L
111,1612.2905,52.416149,W
87,1602.5696,50.228912,L
92,1595.4528,51.501446,W
103,1682.6165,58.946259,W
97,1623.0625,52.831722,L
101,1565.1826,46.474411,L
103,1422.0791,33.597187,W
93,1619.15,51.639652,L
109,1554.4441,47.620773,W
84,1643.5858,53.59589,L
90,1268.8466,20.259802,W
100,1695.0594,58.436733,L
108,1445.4465,36.496075,W
103,1651.5209,55.987881,W
98,1408.9406,31.180498,L
111,1614.8419,53.011066,W
105,1457.1649,35.570366,L
98,1485.7408,39.369728,W
94,1310.7468,22.165216,L
95,1330.8778,23.779049,L
102,1471.8878,38.031342,W
89,1330.2837,23.669556,L
107,1541.0396,45.3344,W
111,1592.572,51.350754,W
93,1418.163,31.104359,L
109,1596.3344,51.959957,W
92,1680.5599,57.232662,L
104,1576.321,47.680408,L
109,1603.9144,52.229843,W
84,1406.8206,30.603725,L
103,1555.5599,46.997269,W
101,1752.0815,64.173462,W
98,1544.5333,45.198936,L
81,1318.1067,22.310404,L
98,1578.6564,49.575237,W
106,1566.7324,48.341705,W
102,1498.3855,39.767849,L
99,1328.0591,23.05781,L
108,1265.8186,19.410198,W
105,1285.2875,19.965164,L
116,1621.0177,53.373791,W
96,1308.9805,23.36408,W
91,1459.946,35.02589,L
118,1605.4503,52.002056,W
90,1407.5909,30.67536,L
119,1627.1449,54.063644,W
102,1487.5072,38.852299,L
92,1326.7899,23.064745,L
114,1431.7018,34.31736,W
104,1386.4617,28.821188,L
128,1652.8705,56.270267,W
97,1686.5289,60.019272,W
82,1573.8107,47.030769,L
109,1606.8617,52.604027,W
92,1610.5753,51.02956,L
114,1567.3163,46.420738,L
119,1482.5638,40.138287,W
87,1560.644,47.252789,W
86,1543.2278,44.940159,L
88,1610.1429,51.732635,L
93,1753.3871,64.339249,W
94,1310.7312,21.881704,L
109,1624.8112,53.86665,W
117,1402.4659,29.895767,L
128,1383.3452,29.588673,W
105,1586.0319,50.506493,W
96,1474.7065,37.059437,L
92,1655.9869,55.526398,L
106,1666.7513,57.949356,W
96,1445.696,34.415882,L
107,1491.3073,40.392197,W
112,1632.0883,55.023731,W
100,1699.3691,59.163189,L
95,1450.9891,36.414955,W
87,1323.2305,22.67164,L
91,1607.8127,51.835255,W
85,1305.5408,21.795536,L
96,1459.1631,37.371555,W
88,1563.1356,46.305695,L
121,1612.9192,53.03273,W
116,1560.9705,46.173908,L
90,1319.7153,22.956997,L
98,1616.7863,52.726662,W
98,1630.0016,52.97567,L
107,1540.7362,45.90976,W
84,1274.2441,19.066996,L
97,1595.364,50.957382,W
115,1281.494,21.996107,W
87,1439.7408,31.846827,L
128,1438.7764,35.212807,W
123,1401.7365,29.750959,L
87,1319.6335,22.634794,L
98,1600.6508,51.522678,W
113,1755.7173,63.706013,L
117,1555.0391,47.326645,W
102,1494.8411,38.363583,L
133,1465.3744,38.827492,W
113,1394.4888,30.719519,W
107,1318.4432,22.251081,L
100,1642.3629,57.208977,W
81,1674.9221,55.799484,L
116,1621.2437,53.121136,W
108,1269.689,18.997982,L
92,1497.2625,40.032574,L
107,1689.0945,59.451214,W
112,1447.5154,34.539429,L
113,1391.3224,30.227003,W
109,1315.0565,23.235832,W
99,1306.9321,21.451029,L
100,1608.8638,51.032475,L
109,1553.9232,47.147327,W
74,1468.3755,36.590611,L
79,1550.0891,46.68512,W
101,1440.9492,34.381184,L
113,1746.8997,63.81834,W
103,1493.8328,38.449669,L
113,1477.8888,39.946194,W
104,1402.9153,31.400496,W
101,1563.8567,46.618492,L
124,1304.4897,24.323936,W
103,1392.9974,26.921755,L
86,1314.6173,22.377539,L
95,1666.4836,57.480618,W
139,1622.1665,52.891018,L
140,1647.8162,55.746021,W
94,1397.8885,28.880676,L
112,1321.7278,24.440086,W
110,1552.646,47.131042,W
84,1478.7128,37.47934,L
88,1600.6803,50.234165,L
90,1334.3245,25.034998,W
96,1650.2157,54.089329,L
113,1493.0088,41.818748,W
105,1409.8129,30.973991,L
113,1482.3267,39.278893,W
93,1605.667,51.898426,W
85,1310.0167,21.933578,L
99,1599.9192,51.081032,W
95,1363.1627,26.805883,L
89,1300.2609,21.225937,L
108,1557.6066,46.971527,W
116,1383.9669,29.767052,W
107,1268.7661,18.319809,L
104,1562.1067,47.491474,W
103,1414.3027,31.512522,L
94,1619.767,52.035866,L
98,1618.0583,53.572868,W
94,1335.6494,24.26531,L
121,1692.5242,59.617725,W
112,1620.6487,53.836548,W
101,1669.5626,56.678741,L
104,1439.4012,33.332546,L
115,1556.9591,47.675648,W
108,1748.4476,63.299091,L
109,1460.858,37.328087,W
96,1650.8014,55.472488,L
98,1626.9026,53.911423,W
94,1306.1722,21.009464,L
116,1311.5383,23.338802,W
101,1429.0907,33.100201,L
